lead_id,lead_indicator,date_part,source,customer_group,onboarding,customer_code
3711,1.0,2024-01-12,signup,4,True,GWAFNZUXER
3713,1.0,2024-01-15,signup,7,True,BJBCDMUDAU
3717,0.0,2024-01-06,signup,3,True,UZNPIVTKAE
3721,1.0,2024-01-24,signup,6,True,EMBHQMSGGF
3722,1.0,2024-01-13,signup,7,False,ZGBEOYTVOQ
3724,0.0,2024-01-07,signup,1,False,EMMIOPZNWO
3726,0.0,2024-01-23,signup,2,True,OLYCSRHMYR
3729,1.0,2024-01-26,signup,5,False,DGTXJMGFUU
3730,0.0,2024-01-04,signup,3,False,PYCJHXCSHI
3734,0.0,2024-01-23,signup,3,True,QUDZNUWIGL
3735,0.0,2024-01-27,signup,6,True,TCXYHIZXND
3736,1.0,2024-01-11,signup,8,True,XMLOSUAWEN
3743,0.0,2024-01-25,signup,4,False,FBGNHJCVCB
3747,0.0,2024-01-29,signup,1,True,MQAVKEKNGF
3749,1.0,2024-01-07,signup,6,False,ISAVQQSOWP
3765,0.0,2024-01-07,signup,9,False,XEJQVAJUEY
3768,0.0,2024-01-13,signup,7,False,QGJPGEOMMY
3770,1.0,2024-01-02,signup,8,True,LBVOYBXDPV
3791,0.0,2024-01-19,signup,5,True,DWQGOSXCCE
3792,1.0,2024-01-16,signup,2,False,QTCOWPJDOZ
3794,0.0,2024-01-01,signup,8,True,TFSGVRKGOZ
3795,1.0,2024-01-05,signup,3,False,WMZVZJRLDV
3809,0.0,2024-01-15,signup,5,True,HXGOWEJBDG
3815,1.0,2024-01-08,signup,1,True,DSMDIAUJLE
3817,1.0,2024-01-10,signup,8,False,WTCRSSFHHW
3822,1.0,2024-01-09,signup,8,False,BDSHYGTJZZ
3827,0.0,2024-01-30,signup,1,False,WMYSOCTNLN
3828,1.0,2024-01-08,signup,5,False,GXWCPZVDHC
3831,1.0,2024-01-30,signup,6,True,UEFLVYDCSU
3836,1.0,2024-01-26,signup,3,False,LVNGRTKBEU
3839,1.0,2024-01-13,signup,2,True,IANHMSKHXJ
3841,0.0,2024-01-20,signup,8,True,GRUOPWQOYV
3842,0.0,2024-01-14,signup,5,True,HSOLKWCTHI
3851,0.0,2024-01-17,signup,3,True,GDDXICGHEH
3853,1.0,2024-01-13,signup,4,False,RVMVGHFUCU
3854,1.0,2024-01-24,signup,2,False,ZDUWKBAHTW
3855,0.0,2024-01-24,signup,6,False,JQJJBJRGPP
3857,1.0,2024-01-23,signup,5,False,HOIBWAKOLD
3862,0.0,2024-01-21,signup,5,True,BJABGDADPB
3863,0.0,2024-01-12,signup,6,True,GXEFOLHTPO
3864,0.0,2024-01-23,signup,6,True,VOSPJOFGNR
3866,0.0,2024-01-25,signup,4,True,GWEMHRLVWN
3876,0.0,2024-01-06,signup,6,True,CYBJFLAPBI
3877,1.0,2024-01-08,signup,9,True,VCNKGSMDCS
3885,1.0,2024-01-27,signup,8,True,GQKGIDELOD
3887,1.0,2024-01-24,signup,8,True,NJATAEIJUD
3890,1.0,2024-01-24,signup,9,True,OEMDTFORCZ
3899,1.0,2024-01-16,signup,8,True,ZUYVBMHCBS
3900,0.0,2024-01-15,signup,1,False,UKTNYHZETE
3906,1.0,2024-01-19,signup,2,True,RDYHYXSXXN
3907,0.0,2024-01-08,signup,5,True,RLTRZMENQZ
3908,1.0,2024-01-24,signup,5,True,BAEFLAWBAC
3911,0.0,2024-01-05,signup,1,False,OQRFLSESKS
3912,0.0,2024-01-18,signup,9,False,JDFCCVVXIH
3919,1.0,2024-01-31,signup,1,False,VZEWEVCVSO
3921,0.0,2024-01-11,signup,3,False,LFOFQGPAZR
3927,1.0,2024-01-15,signup,6,False,UBPLNTHUZX
3928,1.0,2024-01-25,signup,7,False,YZKWCMVGVO
3938,0.0,2024-01-11,signup,4,True,COCWCZCONN
3948,0.0,2024-01-11,signup,5,False,BMQGCCZBEB
3954,0.0,2024-01-17,signup,3,True,BZSPGCIHEB
3958,0.0,2024-01-07,signup,9,False,XFZRAHQYZT
3964,0.0,2024-01-09,signup,3,True,CWDPPGXZCV
3967,0.0,2024-01-09,signup,8,False,MQLWZAUPFM
3971,1.0,2024-01-03,signup,5,False,LCPVQHWXGP
3974,0.0,2024-01-19,signup,6,False,LHTJMPCUTS
3977,1.0,2024-01-07,signup,2,False,IENDWPLOWC
3979,0.0,2024-01-07,signup,3,True,WDCVWVFQAL
3982,0.0,2024-01-13,signup,7,True,PNELBTOBOV
3983,0.0,2024-01-03,signup,5,False,GRFLLGXKFI
3989,1.0,2024-01-16,signup,1,False,IWFLKDLAPJ
3995,0.0,2024-01-01,signup,7,True,BSCHNVVTQI
4000,1.0,2024-01-12,signup,5,False,TUYGXSKAKG
4005,0.0,2024-01-18,signup,8,False,DICEOFHERD
4010,0.0,2024-01-14,signup,4,False,NHFOZRJPHH
4015,0.0,2024-01-09,signup,8,False,SFHIUFVTDB
4016,1.0,2024-01-20,signup,3,True,FKSGHUUQQW
4022,1.0,2024-01-19,signup,3,False,JOMHBVOZBU
4024,1.0,2024-01-09,signup,3,True,MEPQIJCKNY
4030,1.0,2024-01-10,signup,4,False,UVUGCCQAPY
4037,1.0,2024-01-10,signup,1,False,NDLGEQAYOY
4038,1.0,2024-01-14,signup,2,False,MQMFGWOUED
4042,0.0,2024-01-29,signup,9,False,UDVAEYYGKV
4047,1.0,2024-01-06,signup,6,False,BOKAWMIRXF
4048,1.0,2024-01-12,signup,4,False,NBXLXBSLMZ
4071,1.0,2024-01-04,signup,6,True,HQBUKMOFEG
4075,1.0,2024-01-04,signup,5,True,RZUOTNOVKF
4076,0.0,2024-01-31,signup,5,False,KEXKYLQNPR
4077,0.0,2024-01-30,signup,2,False,GBOQQZTFHB
4079,0.0,2024-01-29,signup,8,True,VJERIFVDJQ
4088,1.0,2024-01-19,signup,6,True,ZEVIDAWEUO
4096,0.0,2024-01-23,signup,9,True,VCXQRWUNDL
4098,0.0,2024-01-31,signup,5,True,LEYQVNCRUV
4103,0.0,2024-01-05,signup,3,True,DWJNPCVIRB
4104,0.0,2024-01-09,signup,2,False,GQUNZKDSBV
4109,1.0,2024-01-31,signup,8,True,HXPASTZDXZ
4115,0.0,2024-01-30,signup,4,True,CJVHKBASLT
4117,0.0,2024-01-18,signup,3,True,GELHLRACUF
4121,1.0,2024-01-05,signup,2,True,HVQIUSLAKH
4122,1.0,2024-01-23,signup,2,True,TRHILNUMZI
4126,1.0,2024-01-11,signup,5,False,EQBWITRHIZ
4136,1.0,2024-01-06,signup,6,True,VGOIEBGGHT
4142,0.0,2024-01-18,signup,5,True,QCJSGCOKGT
4146,0.0,2024-01-15,signup,2,True,PGYLZDVAYV
4151,0.0,2024-01-18,signup,3,True,RPCBUHERIS
4154,0.0,2024-01-23,signup,4,True,KOBMKCQQFU
4157,1.0,2024-01-11,signup,8,True,AIEGGEZJQZ
4160,1.0,2024-01-25,signup,6,True,KPIEBHQEZO
4162,1.0,2024-01-25,signup,2,True,KCJFHPOGNS
4165,0.0,2024-01-08,signup,1,True,BTCIBDXITO
4166,0.0,2024-01-21,signup,1,False,DGZOLTZPYY
4167,0.0,2024-01-14,signup,2,False,KGALJSISUB
4169,0.0,2024-01-16,signup,8,False,AFRHWOMSUN
4170,0.0,2024-01-06,signup,4,True,EGLPETTXMS
4176,1.0,2024-01-05,signup,5,True,CDPRIHODCC
4177,1.0,2024-01-05,signup,2,False,FDRSCXIBBX
4185,1.0,2024-01-16,signup,5,True,ANMRFMEGKW
4190,1.0,2024-01-31,signup,9,True,IZCLJSFDQN
4196,0.0,2024-01-08,signup,7,False,BKNMMLKNGV
4199,1.0,2024-01-07,signup,2,False,BIAZHJUHGM
4200,1.0,2024-01-07,signup,5,True,EHOPLGYDIS
4204,0.0,2024-01-11,signup,6,True,FHFZVKQTFQ
4205,0.0,2024-01-15,signup,1,True,PFZRWWMCVP
4206,1.0,2024-01-09,signup,7,True,QXMLVBJSTM
4208,0.0,2024-01-11,signup,4,True,BATUWIYLQE
4209,0.0,2024-01-06,signup,8,False,LMNRFBAMSB
4213,0.0,2024-01-20,signup,5,False,QIBQBDUORX
4216,0.0,2024-01-18,signup,1,False,KELUEVBBSM
4225,1.0,2024-01-22,signup,2,False,JBXZNTYONW
4240,1.0,2024-01-28,signup,7,True,SIOXCOJDPW
4244,0.0,2024-01-21,signup,8,False,QESPPTVRPO
4247,0.0,2024-01-07,signup,5,False,MPTVDVPJEP
4252,0.0,2024-01-01,signup,8,True,YMVHSEWMYW
4253,1.0,2024-01-11,signup,7,False,QNCQDDFNVW
4268,1.0,2024-01-30,signup,3,False,CACUQOBFTN
4270,1.0,2024-01-31,signup,9,False,SVZOCGLGJQ
4282,0.0,2024-01-03,signup,2,False,NFOTGMBOHM
4286,1.0,2024-01-13,signup,6,True,EIJXFNUKAB
4288,0.0,2024-01-31,signup,7,False,AQWDAKSOVU
4297,0.0,2024-01-23,signup,4,True,KNTLJEPMSV
4299,1.0,2024-01-24,signup,8,True,MEOQYCBNEH
4305,0.0,2024-01-31,signup,8,True,VZFEYUGVWT
4306,0.0,2024-01-15,signup,9,False,IWXFXKVIIE
4308,1.0,2024-01-09,signup,2,True,GJTQDARNQY
4316,1.0,2024-01-09,signup,1,False,ASFMLLWFAX
4321,1.0,2024-01-14,signup,4,False,JPFHRDTNBT
4322,1.0,2024-01-16,signup,6,True,RQVXVESISM
4326,0.0,2024-01-29,signup,8,False,IKTJZLFZBL
4328,0.0,2024-01-15,signup,4,False,TIMEKZZXDN
4329,1.0,2024-01-28,signup,7,True,JETKYIUQUT
4338,0.0,2024-01-18,signup,6,True,MFDUAODPLQ
4339,0.0,2024-01-13,signup,3,True,POJGFWFGMP
4340,0.0,2024-01-22,signup,7,True,KNOVNLEFXE
4342,1.0,2024-01-14,signup,2,True,UNOUZZVWBD
4346,1.0,2024-01-21,signup,1,True,XGRXEJYMAW
4348,1.0,2024-01-04,signup,3,False,GPZQGUPFJL
4356,0.0,2024-01-18,signup,5,True,DSQIAWGTPE
4358,1.0,2024-01-04,signup,3,True,GQSYXAOGVB
4362,1.0,2024-01-10,signup,3,False,NVVRXUKPMR
4363,1.0,2024-01-23,signup,2,False,DEGZJMUPSD
4364,0.0,2024-01-28,signup,2,True,VLILDSMGRB
4370,0.0,2024-01-18,signup,8,True,RJWJAHXEVP
4371,0.0,2024-01-27,signup,6,False,QXHHHZPIQV
4375,0.0,2024-01-24,signup,6,True,MWRKRZGTPS
4382,1.0,2024-01-16,signup,9,True,NJYZFFKUGS
4383,1.0,2024-01-09,signup,4,True,KXFGKWWOBU
4388,0.0,2024-01-16,signup,6,False,ZBOKUFMDKQ
4389,0.0,2024-01-23,signup,7,True,CBXMLAOIOT
4390,0.0,2024-01-06,signup,6,True,IMSTNKMAYE
4392,1.0,2024-01-23,signup,5,False,FJIBTNGVFQ
4401,1.0,2024-01-12,signup,7,False,HRMYUNYBSF
4403,0.0,2024-01-28,signup,1,True,VLWURMMMEP
4409,1.0,2024-01-26,signup,6,True,UJZRSXHKRH
4410,0.0,2024-01-12,signup,4,True,HSULWPWXUQ
4414,0.0,2024-01-30,signup,7,False,YEDKKQPOOE
4415,0.0,2024-01-29,signup,9,False,CEHMACKJTM
4418,0.0,2024-01-28,signup,7,False,LPPRLFLFIS
4420,0.0,2024-01-31,signup,8,False,DFQJENGJJL
4423,1.0,2024-01-19,signup,2,True,EQRKYOSSEM
4429,1.0,2024-01-09,signup,4,False,UVSZGNITOF
4431,1.0,2024-01-27,signup,1,False,JZCHAPKENI
4433,1.0,2024-01-21,signup,5,True,HCREGJQJFB
4439,0.0,2024-01-23,signup,6,False,AVJPLTKLOI
4442,0.0,2024-01-21,signup,8,False,PYHUXIRHZR
4444,0.0,2024-01-12,signup,6,False,DVOJNYDAEA
4448,0.0,2024-01-18,signup,5,False,OYMMSPYYXE
4449,1.0,2024-01-14,signup,1,True,OYGKIINUAW
4451,1.0,2024-01-28,signup,8,True,WPMLBZYYTW
4457,0.0,2024-01-31,signup,2,True,CBSTKJVEMD
4458,0.0,2024-01-02,signup,4,False,VKGWFOFWLM
4459,1.0,2024-01-19,signup,1,False,QKMWPKJNTX
4465,0.0,2024-01-21,signup,8,True,HDFHPVKFSU
4472,0.0,2024-01-31,signup,9,False,DUHGAKGTMI
4474,1.0,2024-01-16,signup,3,True,MBICZRJSZF
4475,0.0,2024-01-15,signup,3,False,PCEKGPOVCA
4478,1.0,2024-01-23,signup,9,False,HESHWYIAVV
4481,0.0,2024-01-13,signup,1,False,SAKUUURMJB
4482,1.0,2024-01-05,signup,2,True,XLEMVIZGQX
4484,0.0,2024-01-16,signup,6,False,ZNXTPMBBCF
4489,1.0,2024-01-15,signup,9,True,BHGFXSMMSW
4490,0.0,2024-01-24,signup,9,False,ASVDFOXQWI
4493,1.0,2024-01-09,signup,6,False,YBHCUBLZYK
4497,0.0,2024-01-20,signup,2,False,ZDEXQKJRXG
4499,0.0,2024-01-23,signup,5,False,EGRXHBBJAW
4502,0.0,2024-01-10,signup,6,True,AEGDZBQHKR
4505,0.0,2024-01-01,signup,1,False,LUTOZVEDMC
4508,1.0,2024-01-06,signup,1,True,PFDHLWODLA
4509,1.0,2024-01-19,signup,1,False,XGEMDIGZSE
4511,0.0,2024-01-02,signup,9,True,QRARSJAADR
4516,1.0,2024-01-04,signup,3,False,BDMHEGMOLF
4518,0.0,2024-01-01,signup,1,True,QGYNDWIBRZ
4521,1.0,2024-01-18,signup,4,True,HBETTGEYHR
4522,1.0,2024-01-16,signup,1,True,JOBXAGMXRO
4526,1.0,2024-01-02,signup,6,False,URQKOWQDRJ
4535,1.0,2024-01-10,signup,4,True,BLCQHUCGJI
4545,1.0,2024-01-22,signup,8,True,TLBVFTMBPN
4553,1.0,2024-01-14,signup,9,False,XGJLIYOJTW
4558,1.0,2024-01-03,signup,3,False,XQAGOWBZJU
4562,1.0,2024-01-08,signup,2,True,KKUOYYYMXM
4567,0.0,2024-01-07,signup,9,True,GWORPODTYF
4569,1.0,2024-01-14,signup,7,False,IVTHIZQWYS
4571,1.0,2024-01-26,signup,3,True,XUHJJUYYSG
4577,0.0,2024-01-06,signup,6,True,RTKXUYGATG
4579,1.0,2024-01-05,signup,8,True,URFJCBHCVR
4586,0.0,2024-01-11,signup,8,True,ALFDMXVQXB
4589,1.0,2024-01-03,signup,5,False,RVGNCLYCFL
4605,1.0,2024-01-11,signup,9,True,VRXWOIKQNB
4610,0.0,2024-01-31,signup,3,True,SREGHYSIQZ
4611,0.0,2024-01-29,signup,3,False,WTBXOREYRJ
4614,0.0,2024-01-26,signup,5,False,DUCXIBGBHD
4615,0.0,2024-01-02,signup,3,True,NVWFHSQAJU
4624,1.0,2024-01-10,signup,1,True,JNQQPOSROK
4640,1.0,2024-01-05,signup,5,False,ZZENJKIQTY
4641,0.0,2024-01-08,signup,8,True,SJHLDZXIIV
4642,1.0,2024-01-23,signup,6,True,QQWNIGXFKP
4650,0.0,2024-01-13,signup,5,True,MCFWIOWYZZ
4653,1.0,2024-01-10,signup,7,False,NGXJHYQSSD
4661,1.0,2024-01-30,signup,4,True,FGDHDPBTNU
4663,1.0,2024-01-19,signup,6,False,UJWHIBMDAD
4666,0.0,2024-01-08,signup,9,False,GMXEAQAOAY
4672,1.0,2024-01-08,signup,4,True,TRRFHUEWTD
4674,0.0,2024-01-27,signup,4,False,None
4676,0.0,2024-01-04,signup,3,True,YWYNMSWZMC
4679,1.0,2024-01-29,signup,7,True,EOHPOGBRVK
4680,0.0,2024-01-16,signup,7,False,JPXOFLDFBY
4681,0.0,2024-01-26,signup,7,True,LQJXISEDOF
4683,0.0,2024-01-05,signup,3,False,YLNMDXFHRD
4704,0.0,2024-01-14,signup,1,True,DEXIQJBGBQ
4707,0.0,2024-01-05,signup,7,False,SHXLGEIWRT
4710,0.0,2024-01-10,signup,5,False,KEUBNAMPVY
4716,1.0,2024-01-14,signup,1,True,HUGEGAFJMC
4718,0.0,2024-01-28,signup,8,False,KLKHGUSGBG
4721,0.0,2024-01-17,signup,6,False,CPJESSEHWT
4722,0.0,2024-01-27,signup,3,True,GNJDENWRYK
4726,1.0,2024-01-18,signup,6,True,PTABUBMLDE
4730,0.0,2024-01-01,signup,1,True,WOOEJRSGNW
4734,0.0,2024-01-03,signup,7,False,NNERVZISQU
4744,0.0,2024-01-05,signup,4,True,YEWTFMGSMN
4745,0.0,2024-01-25,signup,4,False,BUCJOWBXEF
4748,0.0,2024-01-13,signup,5,True,PIUXVGAENR
4753,1.0,2024-01-30,signup,4,True,LXJQJDBLOC
4758,0.0,2024-01-11,signup,5,True,NEISPEWQSX
4762,1.0,2024-01-23,signup,1,False,QTDLLGHVKB
4763,0.0,2024-01-26,signup,8,False,HMFVZCVRFY
4772,0.0,2024-01-16,signup,2,False,ZSUEEXLUDD
4779,0.0,2024-01-07,signup,7,True,FYUWNVBNKH
4786,1.0,2024-01-22,signup,3,False,AYFZBCRVKX
4787,1.0,2024-01-14,signup,9,False,XVQZAIRUWU
4788,0.0,2024-01-11,signup,4,False,LVOUIOVNZB
4792,0.0,2024-01-28,signup,3,False,LHDDDWNKPF
4799,1.0,2024-01-16,signup,8,True,FIQMFJMXFQ
4803,0.0,2024-01-04,signup,1,False,OSETZJLPEQ
4805,1.0,2024-01-25,signup,1,False,GHWGFOBAFC
4808,0.0,2024-01-16,signup,1,True,MFZTCBDXMA
4810,0.0,2024-01-22,signup,1,False,MGRGVHVFZA
4812,0.0,2024-01-04,signup,7,True,ACXCBUSBJL
4814,1.0,2024-01-20,signup,1,True,CBRIAYNGFL
4815,1.0,2024-01-26,signup,8,True,ZJUGXVVUWO
4817,1.0,2024-01-24,signup,7,True,ZILCLVQPLG
4818,1.0,2024-01-26,signup,3,True,QYWVCWTIJX
4820,0.0,2024-01-24,signup,9,True,JLTAHGPYCD
4821,0.0,2024-01-09,signup,9,True,LPESJXIBLB
4824,1.0,2024-01-17,signup,4,False,DPPVGLIHPY
4830,1.0,2024-01-31,signup,5,False,RKEGOKJKFH
4833,0.0,2024-01-20,signup,1,False,JGSJSMDCQM
4836,0.0,2024-01-11,signup,6,True,GWJPJOXKXH
4842,0.0,2024-01-16,signup,3,True,CVKVGJEZHP
4843,0.0,2024-01-03,signup,4,True,AWIIFECOAC
4847,0.0,2024-01-16,signup,9,False,FXUMCHXGDR
4855,0.0,2024-01-29,signup,2,False,SGXWRRJRKU
4856,0.0,2024-01-13,signup,6,True,XDFCAGMMHJ
4857,1.0,2024-01-16,signup,6,False,SKHJAYCLJR
4860,1.0,2024-01-27,signup,8,True,LZWPUGKLON
4862,0.0,2024-01-15,signup,2,False,OOUKVNTQKI
4869,1.0,2024-01-09,signup,6,False,YPPFACAGRP
4875,1.0,2024-01-17,signup,7,True,CVDLNKPPCO
4876,1.0,2024-01-05,signup,6,False,YUXIGLBVCB
4880,0.0,2024-01-28,signup,6,True,WTUYXMJCLQ
4883,0.0,2024-01-03,signup,4,False,CXCLACMHPP
4884,0.0,2024-01-08,signup,2,True,AWVISZDZIR
4885,1.0,2024-01-22,signup,8,False,ZHKZXJINRF
4905,0.0,2024-01-21,signup,6,True,RVMYWKXHJP
4908,1.0,2024-01-28,signup,2,False,BVPJZVTACD
4909,1.0,2024-01-27,signup,4,True,MMLZNJPOHM
4919,0.0,2024-01-30,signup,9,True,XSUHPGZSAB
4922,1.0,2024-01-01,signup,8,False,HNHWICUNVD
4925,0.0,2024-01-25,signup,2,True,GGLAOITADT
4940,0.0,2024-01-31,signup,3,True,OEBEURDFWX
4942,1.0,2024-01-14,signup,1,True,EZEXKIELWX
4945,1.0,2024-01-28,signup,2,True,LNUWZZACWN
4949,1.0,2024-01-30,signup,1,True,RIOYZGCQSC
4951,0.0,2024-01-12,signup,7,True,BEPVNVXCTM
4961,0.0,2024-01-28,signup,3,True,ZJBSBTOVYX
4962,0.0,2024-01-29,signup,6,False,NJDRLDVZGL
4963,1.0,2024-01-22,signup,5,True,LHNEZASYZM
4964,0.0,2024-01-04,signup,3,False,UTLWLEORYD
4967,1.0,2024-01-23,signup,5,False,JLBUPGBEFP
4969,0.0,2024-01-02,signup,6,True,DOWLVYREJN
4970,0.0,2024-01-02,signup,4,False,ONPPZPCXXU
4973,1.0,2024-01-04,signup,6,True,DPPFRZWOON
4982,1.0,2024-01-07,signup,9,True,KIJAMTPQTO
4983,1.0,2024-01-07,signup,5,True,RJPQIQLBMQ
4987,1.0,2024-01-02,signup,6,True,TUTMSFSEGN
4989,1.0,2024-01-15,signup,9,True,QKLMTDCBRY
4995,1.0,2024-01-25,signup,3,True,USYNEBBACD
4998,1.0,2024-01-24,signup,1,False,AMZNKKRAIL
5000,0.0,2024-01-15,signup,6,True,WXPSYNPDOA
5005,0.0,2024-01-23,signup,7,True,XWCTFCFFVJ
5008,0.0,2024-01-21,signup,6,False,JNDGBFIWYA
5009,0.0,2024-01-29,signup,1,True,XTRZSDPVVV
5013,1.0,2024-01-30,signup,4,True,QNHKRJKLCW
5014,0.0,2024-01-30,signup,7,True,YLYOMGNIEN
5020,1.0,2024-01-25,signup,1,False,GRNYTMWKFV
5023,1.0,2024-01-14,signup,7,False,NKGHTIHDSE
5024,1.0,2024-01-02,signup,7,True,XWLWOQJLSZ
5026,0.0,2024-01-13,signup,1,False,MEYVSUAKKF
5035,0.0,2024-01-16,signup,4,False,TPRTMRDJJD
5039,1.0,2024-01-23,signup,7,False,EDPLGSBUNX
5040,1.0,2024-01-15,signup,4,False,GCEQIFBWMC
5041,1.0,2024-01-01,signup,7,False,OOBWIHDGET
5043,1.0,2024-01-15,signup,9,False,VPRXZMKDJI
5047,1.0,2024-01-01,signup,8,True,BVXFSVTUQH
5048,0.0,2024-01-17,signup,4,True,WMIVPJOMHB
5049,1.0,2024-01-05,signup,5,True,ATDYCZHSUY
5051,1.0,2024-01-05,signup,7,False,PPZPQZOIBE
5054,0.0,2024-01-13,signup,4,False,TPLAPGPIHE
5065,0.0,2024-01-24,signup,7,True,XQBMHXYVBZ
5081,0.0,2024-01-28,signup,8,False,YGQFYQIJUM
5083,0.0,2024-01-09,signup,4,True,FBNHTELHWK
5089,0.0,2024-01-05,signup,7,False,BMMAQTPZTE
5093,0.0,2024-01-21,signup,1,False,RPBXEZQAXD
5099,0.0,2024-01-29,signup,4,False,UGUSDOPQXQ
5102,1.0,2024-01-26,signup,6,False,QTKQIIZFMH
5105,0.0,2024-01-26,signup,4,True,DGKKRFRFWB
5106,0.0,2024-01-13,signup,2,True,OWJHDPLGQG
5113,1.0,2024-01-30,signup,8,False,TIUKJBDQNC
5120,0.0,2024-01-11,signup,9,True,QTAZKXSVZV
5121,1.0,2024-01-04,signup,6,True,NIJOQAAGSO
5122,0.0,2024-01-01,signup,1,False,ESKJYWIXDL
5125,1.0,2024-01-09,signup,2,True,XSLKJIFMPZ
5135,0.0,2024-01-08,signup,5,False,RUENBQWBTY
5137,0.0,2024-01-11,signup,5,True,KVROOAMJMC
5139,1.0,2024-01-14,signup,9,False,AZNCEGLPMQ
5141,0.0,2024-01-06,signup,3,True,IQMLCFDTPR
5145,1.0,2024-01-03,signup,6,False,DSUZSKVONE
5149,0.0,2024-01-22,signup,4,False,FXVLGDZPLQ
5151,0.0,2024-01-24,signup,5,True,RTWIUWYGKP
5163,0.0,2024-01-14,signup,6,False,LYXMLYDSER
5166,0.0,2024-01-19,signup,7,True,None
5172,0.0,2024-01-01,signup,6,True,ESXNZUANNX
5174,0.0,2024-01-19,signup,4,False,WLZAXXKFGX
5175,1.0,2024-01-04,signup,8,False,KXXIFZDSBG
5178,1.0,2024-01-28,signup,1,True,RMUMWAZBVV
5183,1.0,2024-01-24,signup,2,False,XTOIAZWGRX
5184,1.0,2024-01-27,signup,7,True,KZMRDWZYDJ
5187,0.0,2024-01-17,signup,8,False,WEDCCDIOBH
5189,0.0,2024-01-01,signup,8,True,UVPDZJTCCY
5190,0.0,2024-01-09,signup,7,False,ASQRIGQLZF
5193,1.0,2024-01-24,signup,8,False,JMHUQKZOPW
5199,0.0,2024-01-18,signup,3,True,RDSCXNRSCF
5202,1.0,2024-01-08,signup,7,True,EDYHSFZGDF
5208,1.0,2024-01-10,signup,1,True,XOTTQVKLOI
5211,0.0,2024-01-09,signup,8,True,ZXKTFPKRES
5214,0.0,2024-01-11,signup,7,False,CZWHKTCMPH
5217,1.0,2024-01-04,signup,4,True,ETDTDQIARU
5222,0.0,2024-01-06,signup,5,False,ORGXCOBOXV
5223,0.0,2024-01-08,signup,7,True,LBBKBHEMOC
5225,0.0,2024-01-24,signup,7,True,HGXFZJELII
5237,1.0,2024-01-29,signup,1,False,HTVOYCAQNA
5242,1.0,2024-01-25,signup,4,False,IMSDFJHRPJ
5247,1.0,2024-01-20,signup,6,True,PHJAQQQODB
5253,0.0,2024-01-19,signup,4,False,ZXUVXRNSID
5262,1.0,2024-01-04,signup,4,True,KPGLVAKXJE
5267,0.0,2024-01-02,signup,2,True,FFKZJQKJPF
5276,0.0,2024-01-21,signup,4,True,HWTYUNFTTZ
5283,1.0,2024-01-10,signup,8,False,LXBLRPVNRF
5289,1.0,2024-01-04,signup,8,True,TJSCNNOLPC
5290,0.0,2024-01-28,signup,8,True,SDNQBCHWEX
5291,0.0,2024-01-23,signup,3,True,WBAKOJOYNQ
5296,0.0,2024-01-23,signup,5,False,NAAAKDTFVS
5302,1.0,2024-01-24,signup,7,False,ANWRDPGYOA
5305,1.0,2024-01-09,signup,6,True,ZAZPQOMTIO
5306,0.0,2024-01-05,signup,4,False,EXPWINXUAJ
5309,1.0,2024-01-25,signup,2,True,UJPPDPFFGB
5310,0.0,2024-01-30,signup,8,False,HNKEFGEYSU
5314,1.0,2024-01-16,signup,9,True,JHKXKKHJHS
5315,0.0,2024-01-30,signup,1,False,OBYMUIICAH
5319,1.0,2024-01-04,signup,6,True,PACRLVEZKZ
5327,0.0,2024-01-18,signup,4,True,PFAHHYMBZP
5328,0.0,2024-01-24,signup,6,False,APEPRZYWCZ
5335,1.0,2024-01-21,signup,9,True,ZTZJNOCBQQ
5337,1.0,2024-01-24,signup,4,True,OOIRJWPRYY
5342,0.0,2024-01-07,signup,9,False,OQTCCMQDCL
5347,0.0,2024-01-13,signup,7,True,VRCETIUTBT
5349,1.0,2024-01-03,signup,8,False,XNOJWXMYXO
5352,0.0,2024-01-13,signup,9,False,ZGERWMHTRW
5363,1.0,2024-01-06,signup,5,False,JEAQXMIIUD
5370,0.0,2024-01-02,signup,7,True,MDMTEYEJQZ
5372,0.0,2024-01-29,signup,2,True,YSXLFUOUDZ
5385,1.0,2024-01-06,signup,3,True,KKSQLICZSV
5392,1.0,2024-01-17,signup,7,True,QMZKLYWOPZ
5396,0.0,2024-01-03,signup,8,False,RWNAOXGDLV
5400,0.0,2024-01-08,signup,4,True,IVHHPIMLJI
5403,0.0,2024-01-08,signup,1,True,OSMKZGFEQA
5404,0.0,2024-01-14,signup,9,True,QVOLASFSHV
5420,0.0,2024-01-02,signup,8,False,UOIFWLFBND
5424,0.0,2024-01-17,signup,5,False,OZKNXFWJVK
5428,1.0,2024-01-27,signup,7,True,TOLLJXXMVY
5430,1.0,2024-01-24,signup,3,True,IQODHXIDPC
5434,1.0,2024-01-06,signup,4,False,LKDJPQDHOK
5437,1.0,2024-01-26,signup,4,False,HSQYRPGTMN
5438,0.0,2024-01-31,signup,2,False,ASWCJXLGPN
5449,0.0,2024-01-09,signup,9,False,TNCSUPEEVY
5457,0.0,2024-01-21,signup,6,False,WBKEOBLTHS
5466,1.0,2024-01-02,signup,9,True,QHSHEOOGWR
5472,0.0,2024-01-13,signup,2,False,JJWFTFGCPF
5478,1.0,2024-01-06,signup,6,True,QXPESSNDBB
5480,1.0,2024-01-25,signup,5,True,CAMTALIHGK
